batch_id,time_step_min,reaction_conversion_pct,time_to_endpoint_min
2,193,62.1838,224.0
2,194,63.3351,224.0
2,195,64.4867,224.0
2,196,65.6387,224.0
2,197,66.7909,224.0
2,198,67.9434,224.0
2,199,69.0962,224.0
2,200,70.2493,224.0
2,201,71.4027,224.0
2,202,72.5563,224.0
2,203,73.7103,224.0
2,204,74.8645,224.0
2,205,76.0189,224.0
2,206,77.1736,224.0
2,207,78.3286,224.0
2,208,79.4838,224.0
2,209,80.6393,224.0
2,210,81.795,224.0
2,211,82.951,224.0
2,212,84.1072,224.0
2,213,85.2637,224.0
2,214,86.4204,224.0
2,215,87.5773,224.0
2,216,88.7345,224.0
2,217,89.8919,224.0
2,218,91.0495,224.0
2,219,92.2074,224.0
2,220,93.3655,224.0
2,221,94.5238,224.0
2,222,95.6823,224.0
2,223,96.841,224.0
2,224,98.0,224.0
2,225,98.0,224.0
2,226,98.069,224.0
2,227,98.2021,224.0
2,228,98.3881,224.0
2,229,98.6105,224.0
2,230,98.85,224.0
2,231,99.088,224.0
2,232,99.3081,224.0
2,233,99.499,224.0
2,234,99.6545,224.0
2,235,99.7736,224.0
2,236,99.8595,224.0
2,237,99.9176,224.0
2,238,99.9546,224.0
2,239,99.9765,224.0
2,240,99.9887,224.0
2,241,99.9949,224.0
2,242,99.9979,224.0
2,243,99.9992,224.0
2,244,99.9997,224.0
2,245,99.9999,224.0
2,246,100.0,224.0
2,247,100.0,224.0
2,248,100.0,224.0
2,249,100.0,224.0
2,250,100.0,224.0
2,251,100.0,224.0
2,252,100.0,224.0
2,253,100.0,224.0
2,254,100.0,224.0
2,255,100.0,224.0
2,256,100.0,224.0
2,257,100.0,224.0
2,258,100.0,224.0
2,259,100.0,224.0
2,260,100.0,224.0
2,261,100.0,224.0
2,262,100.0,224.0
2,263,100.0,224.0
2,264,100.0,224.0
2,265,100.0,224.0
2,266,100.0,224.0
2,267,100.0,224.0
2,268,100.0,224.0
2,269,100.0,224.0
2,270,100.0,224.0
2,271,100.0,224.0
2,272,100.0,224.0
2,273,100.0,224.0
2,274,100.0,224.0
2,275,100.0,224.0
2,276,100.0,224.0
2,277,100.0,224.0
2,278,100.0,224.0
2,279,100.0,224.0
2,280,100.0,224.0
2,281,100.0,224.0
2,282,100.0,224.0
2,283,100.0,224.0
2,284,100.0,224.0
2,285,100.0,224.0
2,286,100.0,224.0
2,287,100.0,224.0
2,288,100.0,224.0
2,289,100.0,224.0
2,290,100.0,224.0
2,291,100.0,224.0
2,292,100.0,224.0
2,293,100.0,224.0
2,294,100.0,224.0
2,295,100.0,224.0
2,296,100.0,224.0
2,297,100.0,224.0
2,298,100.0,224.0
2,299,100.0,224.0
2,300,100.0,224.0
2,301,100.0,224.0
2,302,100.0,224.0
2,303,100.0,224.0
2,304,100.0,224.0
2,305,100.0,224.0
2,306,100.0,224.0
2,307,100.0,224.0
2,308,100.0,224.0
2,309,100.0,224.0
2,310,100.0,224.0
2,311,100.0,224.0
2,312,100.0,224.0
2,313,100.0,224.0
2,314,100.0,224.0
2,315,100.0,224.0
2,316,100.0,224.0
2,317,100.0,224.0
2,318,100.0,224.0
2,319,100.0,224.0
2,320,100.0,224.0
2,321,100.0,224.0
2,322,100.0,224.0
2,323,100.0,224.0
2,324,100.0,224.0
2,325,100.0,224.0
2,326,100.0,224.0
2,327,100.0,224.0
2,328,100.0,224.0
2,329,100.0,224.0
